"SECONDS";"PID";"VALUE";"UNITS";
"39287.2547938";"Aceleração";"-0.008914783128726607";"g";
"39287.2547938";"Consumo instantâneo de combustível (l/100km)";"9.403133387834332";"L/100km";
"39287.2547938";"Distância percorrida";"0.49877022347222233";"km";
"39287.2547938";"Distância percorrida (Hoje)";"0.498772";"km";
"39287.2547938";"Distância percorrida (Semana)";"0.498772";"km";
"39287.2547938";"Distância percorrida (total)";"0.498772";"km";
"39287.2547938";"Velocidade do veículo";"22";"km/h";
"39287.2547938";"Velocidade média";"21.317986281064936";"km/h";
"39287.3436991";"Boost calculado";"-0.58325";"bar";
"39287.3436991";"Pressão absoluta do coletor de 
admissão";"43";"kPa";
"39287.4202969";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39287.5400645";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39287.5400645";"Posição da borboleta de admissão";"14.509803921568627";"%";
"39287.595914";"Combustível usado";"0.05465489601601965";"L";
"39287.595914";"Combustível usado (Hoje)";"0.05465";"L";
"39287.595914";"Combustível usado (Semana)";"0.05465";"L";
"39287.595914";"Combustível usado (total)";"0.05465";"L";
"39287.595914";"Consumo instantâneo de combustível (l/h)";"2.068689345323553";"L/h";
"39287.595914";"Consumo médio de combustível (l/100km)";"10.95793081542357";"L/100km";
"39287.595914";"Consumo médio de combustível (l/100km) (Hoje)";"10.956910171380912";"L/100km";
"39287.595914";"Consumo médio de combustível (l/100km) (Semana)";"10.956910171380912";"L/100km";
"39287.595914";"Consumo médio de combustível (l/100km) (total)";"10.956910171380912";"L/100km";
"39287.595914";"Consumo médio de combustível (l/100km) 10 sec";"11.144035159662122";"L/100km";
"39287.595914";"Potência instantânea do motor (baseado no consumo de combustível)";"8.093122116644992";"hp";
"39287.595914";"Preço do combustível usado";"0.05520144497617985";"R$";
"39287.595914";"Preço do combustível usado (Hoje)";"0.055196499999999996";"R$";
"39287.595914";"Preço do combustível usado (Semana)";"0.055196499999999996";"R$";
"39287.595914";"Preço do combustível usado (total)";"0.055196499999999996";"R$";
"39287.595914";"RPM do motor";"1173";"rpm";
"39287.595914";"RPM do motor x1000";"1.2";"rpm";
"39287.8226871";"Espaço livre no tanque de combustível";"37.254901960784316";"L";
"39287.8226871";"Nível de combustível (%)";"25.49019607843137";"%";
"39287.8226871";"Nível de combustível (V)";"12.745098039215685";"L";
"39287.8753513";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39287.9668199";"Aceleração";"-0.009250980771427105";"g";
"39287.9668199";"Consumo instantâneo de combustível (l/100km)";"9.403133387834332";"L/100km";
"39287.9668199";"Distância percorrida";"0.5031194651944445";"km";
"39287.9668199";"Distância percorrida (Hoje)";"0.503121";"km";
"39287.9668199";"Distância percorrida (Semana)";"0.503121";"km";
"39287.9668199";"Distância percorrida (total)";"0.503121";"km";
"39287.9668199";"Velocidade do veículo";"22";"km/h";
"39287.9668199";"Velocidade média";"21.323700744187626";"km/h";
"39288.0812953";"Boost calculado";"-0.57325";"bar";
"39288.0812953";"Pressão absoluta do coletor de 
admissão";"44";"kPa";
"39288.1554905";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39288.2772621";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39288.2772621";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39288.3313397";"Combustível usado";"0.05508558109852089";"L";
"39288.3313397";"Combustível usado (Hoje)";"0.055081";"L";
"39288.3313397";"Combustível usado (Semana)";"0.055081";"L";
"39288.3313397";"Combustível usado (total)";"0.055081";"L";
"39288.3313397";"Consumo instantâneo de combustível (l/h)";"2.1077753887838386";"L/h";
"39288.3313397";"Consumo médio de combustível (l/100km)";"10.948807372664767";"L/100km";
"39288.3313397";"Consumo médio de combustível (l/100km) (Hoje)";"10.947863436429804";"L/100km";
"39288.3313397";"Consumo médio de combustível (l/100km) (Semana)";"10.947863436429804";"L/100km";
"39288.3313397";"Consumo médio de combustível (l/100km) (total)";"10.947863436429804";"L/100km";
"39288.3313397";"Consumo médio de combustível (l/100km) 10 sec";"11.11387354148382";"L/100km";
"39288.3313397";"Potência instantânea do motor (baseado no consumo de combustível)";"8.246034453867434";"hp";
"39288.3313397";"Preço do combustível usado";"0.0556364369095061";"R$";
"39288.3313397";"Preço do combustível usado (Hoje)";"0.05563181";"R$";
"39288.3313397";"Preço do combustível usado (Semana)";"0.05563181";"R$";
"39288.3313397";"Preço do combustível usado (total)";"0.05563181";"R$";
"39288.3313397";"RPM do motor";"1168";"rpm";
"39288.3313397";"RPM do motor x1000";"1.2";"rpm";
"39288.5847942";"Espaço livre no tanque de combustível";"37.254901960784316";"L";
"39288.5847942";"Nível de combustível (%)";"25.49019607843137";"%";
"39288.5847942";"Nível de combustível (V)";"12.745098039215685";"L";
"39288.6392646";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39288.7323023";"Aceleração";"0";"g";
"39288.7323023";"Consumo instantâneo de combustível (l/100km)";"9.580797221744723";"L/100km";
"39288.7323023";"Distância percorrida";"0.5078095981388889";"km";
"39288.7323023";"Distância percorrida (Hoje)";"0.507811";"km";
"39288.7323023";"Distância percorrida (Semana)";"0.507811";"km";
"39288.7323023";"Distância percorrida (total)";"0.507811";"km";
"39288.7323023";"Velocidade do veículo";"22";"km/h";
"39288.7323023";"Velocidade média";"21.329756751339605";"km/h";
"39288.8522844";"Boost calculado";"-0.57325";"bar";
"39288.8522844";"Pressão absoluta do coletor de 
admissão";"44";"kPa";
"39288.9859961";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39289.1128205";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39289.1128205";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39289.1684177";"Combustível usado";"0.05557657021357101";"L";
"39289.1684177";"Combustível usado (Hoje)";"0.055572";"L";
"39289.1684177";"Combustível usado (Semana)";"0.055572";"L";
"39289.1684177";"Combustível usado (total)";"0.055572";"L";
"39289.1684177";"Consumo instantâneo de combustível (l/h)";"2.1113845932166875";"L/h";
"39289.1684177";"Consumo médio de combustível (l/100km)";"10.944371752179935";"L/100km";
"39289.1684177";"Consumo médio de combustível (l/100km) (Hoje)";"10.94344155601198";"L/100km";
"39289.1684177";"Consumo médio de combustível (l/100km) (Semana)";"10.94344155601198";"L/100km";
"39289.1684177";"Consumo médio de combustível (l/100km) (total)";"10.94344155601198";"L/100km";
"39289.1684177";"Consumo médio de combustível (l/100km) 10 sec";"11.084183403136498";"L/100km";
"39289.1684177";"Potência instantânea do motor (baseado no consumo de combustível)";"8.26015437587748";"hp";
"39289.1684177";"Preço do combustível usado";"0.05613233591570672";"R$";
"39289.1684177";"Preço do combustível usado (Hoje)";"0.056127720000000006";"R$";
"39289.1684177";"Preço do combustível usado (Semana)";"0.056127720000000006";"R$";
"39289.1684177";"Preço do combustível usado (total)";"0.056127720000000006";"R$";
"39289.1684177";"RPM do motor";"1170";"rpm";
"39289.1684177";"RPM do motor x1000";"1.2";"rpm";
"39289.5330297";"Espaço livre no tanque de combustível";"37.450980392156865";"L";
"39289.5330297";"Nível de combustível (%)";"25.098039215686274";"%";
"39289.5330297";"Nível de combustível (V)";"12.549019607843139";"L";
"39289.5877747";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39289.6680631";"Aceleração";"0";"g";
"39289.6680631";"Consumo instantâneo de combustível (l/100km)";"9.597202696439489";"L/100km";
"39289.6680631";"Distância percorrida";"0.5135230543611111";"km";
"39289.6680631";"Distância percorrida (Hoje)";"0.513524";"km";
"39289.6680631";"Distância percorrida (Semana)";"0.513524";"km";
"39289.6680631";"Distância percorrida (total)";"0.513524";"km";
"39289.6680631";"Velocidade do veículo";"22";"km/h";
"39289.6680631";"Velocidade média";"21.336989141750227";"km/h";
"39289.7813048";"Boost calculado";"-0.56325";"bar";
"39289.7813048";"Pressão absoluta do coletor de 
admissão";"45";"kPa";
"39289.8570686";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39289.9841565";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39289.9841565";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39290.0400819";"Combustível usado";"0.056099075240860684";"L";
"39290.0400819";"Combustível usado (Hoje)";"0.056095";"L";
"39290.0400819";"Combustível usado (Semana)";"0.056095";"L";
"39290.0400819";"Combustível usado (total)";"0.056095";"L";
"39290.0400819";"Consumo instantâneo de combustível (l/h)";"2.157524990795724";"L/h";
"39290.0400819";"Consumo médio de combustível (l/100km)";"10.924353787904453";"L/100km";
"39290.0400819";"Consumo médio de combustível (l/100km) (Hoje)";"10.923540087707682";"L/100km";
"39290.0400819";"Consumo médio de combustível (l/100km) (Semana)";"10.923540087707682";"L/100km";
"39290.0400819";"Consumo médio de combustível (l/100km) (total)";"10.923540087707682";"L/100km";
"39290.0400819";"Consumo médio de combustível (l/100km) 10 sec";"11.054736660968102";"L/100km";
"39290.0400819";"Potência instantânea do motor (baseado no consumo de combustível)";"8.440664742483198";"hp";
"39290.0400819";"Preço do combustível usado";"0.05666006599326929";"R$";
"39290.0400819";"Preço do combustível usado (Hoje)";"0.05665595";"R$";
"39290.0400819";"Preço do combustível usado (Semana)";"0.05665595";"R$";
"39290.0400819";"Preço do combustível usado (total)";"0.05665595";"R$";
"39290.0400819";"RPM do motor";"1169";"rpm";
"39290.0400819";"RPM do motor x1000";"1.2";"rpm";
"39290.3727921";"Espaço livre no tanque de combustível";"37.254901960784316";"L";
"39290.3727921";"Nível de combustível (%)";"25.49019607843137";"%";
"39290.3727921";"Nível de combustível (V)";"12.745098039215685";"L";
"39290.4318631";"Ajuste de longo prazo do sensor de oxigênio secundário Bank 1";"0";"%";
"39290.5093736";"Aceleração";"0";"g";
"39290.5093736";"Consumo instantâneo de combustível (l/100km)";"9.806931776344202";"L/100km";
"39290.5093736";"Distância percorrida";"0.5186669696944445";"km";
"39290.5093736";"Distância percorrida (Hoje)";"0.518668";"km";
"39290.5093736";"Distância percorrida (Semana)";"0.518668";"km";
"39290.5093736";"Distância percorrida (total)";"0.518668";"km";
"39290.5093736";"Velocidade do veículo";"22";"km/h";
"39290.5093736";"Velocidade média";"21.34336834059392";"km/h";
"39290.6117493";"Boost calculado";"-0.56325";"bar";
"39290.6117493";"Pressão absoluta do coletor de 
admissão";"45";"kPa";
"39290.7387927";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39290.9104776";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39290.9104776";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39290.9639753";"Combustível usado";"0.05665726614578762";"L";
